Apartment Name,City,Days since Post,Price,M² of Construction(Area),Price/M²,No of Bedrooms,Property Url
 APARTAMENTO COCO DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.95,000.00",67,"B/.1,417.91",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-coco-del-mar/18546506?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" VENDO EN EDIFICIO NAUTICA EN COCO DEL MAR, 148m2 2REC $305,000",Coco Del Mar,Recent Post(less than 30days),"B/.305,000.00",150,"B/.2,033.33",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-en-edificio-nautica-en-coco-del-mar-148m2-2rec-305-000/18551094?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO EXCELENTE APARTAMENTO DE CIUDAD CON VISTA AL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.332,500.00",150,"B/.2,216.66",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-excelente-apartamento-de-ciudad-con-vista-al-mar/18551921?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA COCO DEL MAR / LINEA BLANCA / PISO ALTO / DEPOSITO / DG,Coco Del Mar,Recent Post(less than 30days),"B/.305,000.00",148,"B/.2,060.81",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-coco-del-mar-linea-blanca-piso-alto-deposito-dg/18553191?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Hermoso apartamento en Baleares, Coco del mar",Coco Del Mar,Recent Post(less than 30days),"B/.332,500.00",151,"B/.2,201.98",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/hermoso-apartamento-en-baleares-coco-del-mar/18555442?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Venta: Penthouse en Belvedere Park, Coco del Mar",Coco Del Mar,Recent Post(less than 30days),"B/.1,800,000.00",920,"B/.1,956.52",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-penthouse-en-belvedere-park-coco-del-mar/18555790?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" COCO PLACE / COCO DEL MAR / 1 HABITACION / 1 BAÑO / 48,61m2",Coco Del Mar,Recent Post(less than 30days),"B/.128,000.00",48,"B/.2,666.66",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-place-coco-del-mar-1-habitacion-1-bano-48-61m2/18411800?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento Venta Coco del Mar LTF 21-2565,Coco Del Mar,Recent Post(less than 30days),"B/.950,000.00",536,"B/.1,772.38",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-venta-coco-del-mar-ltf-21-2565/18415076?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento Venta Coco del Mar LTF 21-3035,Coco Del Mar,Recent Post(less than 30days),"B/.626,880.00",192,"B/.3,265.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-venta-coco-del-mar-ltf-21-3035/18415737?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO APARTAMENTO CON VISTA AL MAR EN SAN FRANCISCO,Coco Del Mar,Recent Post(less than 30days),"B/.200,000.00",125,"B/.1,600.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-con-vista-al-mar-en-san-francisco/18419432?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 En Venta - Apartamento remodelado de una recámara en Coco del Mar,Coco Del Mar,Recent Post(less than 30days),"B/.350,000.00",120,"B/.2,916.66",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/en-venta-apartamento-remodelado-de-una-recamara-en-coco-del-mar/18432435?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 GANGA!! SE VENDE Apto en COCO DEL MAR. PH. Puntarena,Coco Del Mar,Recent Post(less than 30days),"B/.600,000.00",337,"B/.1,780.41",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ganga-se-vende-apto-en-coco-del-mar-ph-puntarena/18434730?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Coco del Mar – Frente al Mar – 160 mts2 – 315,000",Coco Del Mar,Recent Post(less than 30days),"B/.315,000.00",160,"B/.1,968.75",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-frente-al-mar-160-mts2-315-000/18434929?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Coco del Mar - Vista al Mar - 98 mts2 - 190,000",Coco Del Mar,Recent Post(less than 30days),"B/.190,000.00",98,"B/.1,938.77",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-vista-al-mar-98-mts2-190-000/18435089?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vendo Apto. Vista al Mar en Coco del Mar,Coco Del Mar,Recent Post(less than 30days),"B/.265,000.00",138,"B/.1,920.28",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apto-vista-al-mar-en-coco-del-mar/18436033?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE BONITO APTO EN PH MOON TOWER *REBAJADO*,Coco Del Mar,Recent Post(less than 30days),"B/.184,700.00",114,"B/.1,620.17",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-bonito-apto-en-ph-moon-tower-rebajado/18436529?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Coco del Mar – Frente al Mar – 420 mts2 – 640,000",Coco Del Mar,Recent Post(less than 30days),"B/.640,000.00",420,"B/.1,523.80",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-frente-al-mar-420-mts2-640-000/18442835?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" APARTAMENTO EN COCO DEL MAR , PRECIO DE OPORTUNIDAD",Coco Del Mar,Recent Post(less than 30days),"B/.310,000.00",139,"B/.2,230.21",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-coco-del-mar-precio-de-oportunidad/18444438?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA DE APARTAMENTO EN COCO DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.325,000.00",125,"B/.2,600.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-coco-del-mar/18445076?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE HERMOSO APARTAMENTO CON VISTA AL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.315,000.00",160,"B/.1,968.75",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-hermoso-apartamento-con-vista-al-mar/18445348?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 En venta bello apartamento AMOBLADO DCD21-3117,Coco Del Mar,Recent Post(less than 30days),"B/.315,000.00",160,"B/.1,968.75",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/en-venta-bello-apartamento-amoblado-dcd21-3117/18450183?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se Vende Apartamento en Coco del Mar Cod. 2477239,Coco Del Mar,Recent Post(less than 30days),"B/.316,000.00",120,"B/.2,633.33",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-coco-del-mar-cod-2477239/16270325?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se Vende Hermoso Apartamento en Coco del Mar - Alquiler con Opción a Compra COD. 2458533,Coco Del Mar,Recent Post(less than 30days),"B/.320,000.00",120,"B/.2,666.66",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-hermoso-apartamento-en-coco-del-mar-alquiler-con-opcion-a-compra-cod-2458533/15965484?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 OPORTUNIDAD REMATO APARTAMENTO EN COCO DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.166,000.00",117,"B/.1,418.80",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/oportunidad-remato-apartamento-en-coco-del-mar/18451023?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO COMODO APARTAMENTO EN BAHIA DEL GOLF,Coco Del Mar,Recent Post(less than 30days),"B/.230,000.00",117,"B/.1,965.81",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-comodo-apartamento-en-bahia-del-golf/18451032?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Oportunidad! Se Vende Espectacular Apartamento en Coco Del Mar Cod. No. 2913626,Coco Del Mar,Recent Post(less than 30days),"B/.350,000.00",120,"B/.2,916.66",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/oportunidad-se-vende-espectacular-apartamento-en-coco-del-mar-cod-no-2913626/17272676?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta PH Waterfalls- Coco del Mar (AB),Coco Del Mar,Recent Post(less than 30days),"B/.430,000.00",184,"B/.2,336.95",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-ph-waterfalls-coco-del-mar-ab/18451624?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Coco del Mar – Frente al Mar – 305mts2 – 625,000",Coco Del Mar,Recent Post(less than 30days),"B/.625,000.00",305,"B/.2,049.18",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-frente-al-mar-305mts2-625-000/18452135?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Coco del Mar Venta Amoblado a Estrenar EP21-698,Coco Del Mar,Recent Post(less than 30days),"B/.445,000.00",164,"B/.2,713.41",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-coco-del-mar-venta-amoblado-a-estrenar-ep21-698/18454261?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 REBAJADO !! AMPLIO APTO CON VISTA AL MAR - PH LUNA DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.345,000.00",200,"B/.1,725.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/rebajado-amplio-apto-con-vista-al-mar-ph-luna-del-mar/18455833?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PH DALMARE / COCO DEL MAR / Venta,Coco Del Mar,Recent Post(less than 30days),"B/.475,000.00",224,"B/.2,120.53",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-dalmare-coco-del-mar-venta/18457860?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" VENDO APARTAMENTO EN COCO DEL MAR A ESTRENAR, 3 RECAMARAS, 120MTS.",Coco Del Mar,Recent Post(less than 30days),"B/.275,000.00",120,"B/.2,291.66",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-en-coco-del-mar-a-estrenar-3-recamaras-120mts/18460357?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de apartamento OCEAN SKY coco del mar db 21-671,Coco Del Mar,Recent Post(less than 30days),"B/.1,200,000.00",500,"B/.2,400.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-ocean-sky-coco-del-mar-db-21-671/18466406?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Coco del Mar P.H. Nautica Tower,Coco Del Mar,Recent Post(less than 30days),"B/.305,000.00",148,"B/.2,060.81",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-coco-del-mar-p-h-nautica-tower/18467655?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO APARTAMENTO ESTUDIO REMODELADO EN COCO DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.94,500.00",53,"B/.1,783.01",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-estudio-remodelado-en-coco-del-mar/18468655?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 DALMARE - COCO DEL MAR,Coco Del Mar,Recent Post(less than 30days),"B/.475,000.00",224,"B/.2,120.53",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/dalmare-coco-del-mar/18468803?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PH PANORAMA / COCO DEL MAR / VENTA,Coco Del Mar,Recent Post(less than 30days),"B/.850,000.00",352,"B/.2,414.77",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-panorama-coco-del-mar-venta/18474350?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Coco del Mar - Vista al Mar - 378mts2 - 875,000",Coco Del Mar,Recent Post(less than 30days),"B/.875,000.00",378,"B/.2,314.81",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-vista-al-mar-378mts2-875-000/18475246?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" COCO DEL MAR, ICON TOWER, 138MTS, $265,000, 2 REC + DEN, VISTA AL MAR",Coco Del Mar,Recent Post(less than 30days),"B/.265,000.00",138,"B/.1,920.28",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/coco-del-mar-icon-tower-138mts-265-000-2-rec-den-vista-al-mar/18476190?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en venta en Coco del Mar - 21-2974,Coco Del Mar,Mid Post(30-90 days),"B/.360,000.00",144,"B/.2,500.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-coco-del-mar-21-2974/18307716?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento en Puntarenas - Coco del Mar,Coco Del Mar,Mid Post(30-90 days),"B/.670,000.00",337,"B/.1,988.13",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-puntarenas-coco-del-mar/17303293?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento en Luna del Mar - Coco del Mar,Coco Del Mar,Mid Post(30-90 days),"B/.650,000.00",395,"B/.1,645.56",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-luna-del-mar-coco-del-mar/17303278?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento en Icon Tower - Coco del Mar,Coco Del Mar,Mid Post(30-90 days),"B/.330,000.00",160,"B/.2,062.50",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-icon-tower-coco-del-mar/17240794?q=number.50|keyword.coco del mar&regionslug=prov-panama-ciudad-de-panama-coco-del-mar&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
